query	target	pident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bitscore	query_len	query_class	target_len	target_class	RBP-class-pair	qcov	tcov	cov	modular	is_cterm_sim
LIT_016_KL61_PROTEIN_41	LIT_084_KL16_PROTEIN_47	74.398	332	80	2	1	328	1	331	4.4600000000000003e-166	504.0	984	tailspike depolymerase	875	tailspike depolymerase	Same	0.34	0.38	0.34	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_024_KL47_PROTEIN_43	56.851	489	179	8	1	480	1	466	1.9200000000000002e-163	495.0	984	tailspike depolymerase	793	tailspike depolymerase	Same	0.5	0.62	0.5	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_025_KL47_PROTEIN_44	55.828	489	184	8	1	480	1	466	3.4300000000000003e-161	489.0	984	tailspike depolymerase	793	tailspike depolymerase	Same	0.5	0.62	0.5	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_023_KL47_PROTEIN_42	72.072	333	79	2	1	319	1	333	1.62e-160	488.0	984	tailspike depolymerase	802	tailspike depolymerase	Same	0.34	0.42	0.34	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_086_KL48_PROTEIN_49	76.527	311	71	1	1	309	1	311	3.33e-160	485.0	984	tailspike depolymerase	763	tailspike depolymerase	Same	0.32	0.41	0.32	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_041_KL1KL2KL57_PROTEIN_45	72.537	335	89	3	1	334	1	333	8.01e-159	484.0	984	tailspike depolymerase	832	tailspike depolymerase	Same	0.34	0.4	0.34	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_082_KL26KL74_PROTEIN_49	72.115	312	80	1	1	305	1	312	9.840000000000001e-157	478.0	984	tailspike depolymerase	808	tailspike depolymerase	Same	0.32	0.39	0.32	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_079_KL74_PROTEIN_51	72.115	312	80	1	1	305	1	312	1.32e-155	475.0	984	tailspike depolymerase	808	tailspike depolymerase	Same	0.32	0.39	0.32	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_032_KL57_PROTEIN_47	72.381	315	78	1	1	306	1	315	1.41e-153	471.0	984	tailspike depolymerase	843	tailspike depolymerase	Same	0.32	0.37	0.32	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_080_KL11KL57_PROTEIN_46	76.632	291	68	0	1	291	1	291	6.66e-149	459.0	984	tailspike depolymerase	875	tailspike depolymerase	Same	0.3	0.33	0.3	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_036_KL106_PROTEIN_44	75.258	291	72	0	1	291	1	291	5.32e-147	451.0	984	tailspike depolymerase	778	tailspike depolymerase	Same	0.3	0.37	0.3	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_037_KL106_PROTEIN_42	74.914	291	73	0	1	291	1	291	3.29e-146	449.0	984	tailspike depolymerase	778	tailspike depolymerase	Same	0.3	0.37	0.3	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_042_KL1KL2KL57_PROTEIN_45	58.81	420	136	7	1	408	1	395	5.07e-145	450.0	984	tailspike depolymerase	903	tailspike depolymerase	Same	0.43	0.47	0.43	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_019_KL21KL3_PROTEIN_43	70.724	304	87	1	1	302	1	304	5.57e-141	438.0	984	tailspike depolymerase	869	tailspike depolymerase with fiber-like elements	Different	0.31	0.35	0.31	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_091_KL1KL8_PROTEIN_47	71.284	296	84	1	1	295	1	296	4.459999999999999e-134	417.0	984	tailspike depolymerase	749	tailspike depolymerase with fiber-like elements	Different	0.3	0.4	0.3	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_018_KL21_PROTEIN_41	71.28	289	82	1	1	288	1	289	7.7e-133	416.0	984	tailspike depolymerase	817	tailspike depolymerase	Same	0.29	0.35	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_026_KL5KL8_PROTEIN_40	70.608	296	86	1	1	295	1	296	6.640000000000001e-132	411.0	984	tailspike depolymerase	749	tailspike depolymerase with fiber-like elements	Different	0.3	0.4	0.3	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_083_KL36KL43_PROTEIN_41	68.966	290	88	1	1	288	1	290	3.03e-128	403.0	984	tailspike depolymerase	818	tailspike depolymerase	Same	0.29	0.35	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_089_KL36KL42_PROTEIN_48	63.542	288	104	1	1	288	1	287	5.94e-116	372.0	984	tailspike depolymerase	868	tailspike depolymerase	Same	0.29	0.33	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_128_KL10_PROTEIN_49	46.824	425	181	11	5	408	5	405	3.86e-102	336.0	984	tailspike depolymerase	913	tailspike depolymerase	Same	0.43	0.47	0.43	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_038_KL64_PROTEIN_43	41.42	338	174	8	1	336	1	316	6.97e-58	211.0	984	tailspike depolymerase	1017	tailspike depolymerase	Same	0.34	0.33	0.33	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_037_KL64_PROTEIN_43	41.42	338	174	8	1	336	1	316	1.07e-57	210.0	984	tailspike depolymerase	1017	tailspike depolymerase	Same	0.34	0.33	0.33	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_065_KL66_PROTEIN_60	22.263	274	178	8	12	270	11	264	1.96e-08	52.8	984	tailspike depolymerase	779	tailspike depolymerase	Same	0.28	0.35	0.28	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_061_KL25_PROTEIN_59	22.819	298	194	10	12	288	11	293	1.99e-08	52.8	984	tailspike depolymerase	793	tailspike depolymerase	Same	0.3	0.38	0.3	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_064_KL36KL39_PROTEIN_55	22.569	288	187	10	12	278	11	283	4.69e-07	48.5	984	tailspike depolymerase	791	tailspike depolymerase	Same	0.29	0.36	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	REC_008_KL13KL2_PROTEIN_49	22.569	288	187	10	12	278	11	283	4.77e-07	48.5	984	tailspike depolymerase	791	tailspike depolymerase	Same	0.29	0.36	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_040_KL22_PROTEIN_48	22.222	288	188	10	12	278	11	283	9.43e-07	47.4	984	tailspike depolymerase	791	tailspike depolymerase	Same	0.29	0.36	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_034_KL22_PROTEIN_51	21.201	283	186	9	12	278	11	272	5.93e-06	44.7	984	tailspike depolymerase	744	tailspike depolymerase	Same	0.29	0.38	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_038_KL22_PROTEIN_51	22.064	281	182	10	12	276	11	270	6.01e-06	44.7	984	tailspike depolymerase	780	tailspike depolymerase	Same	0.29	0.36	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_039_KL22_PROTEIN_49	21.352	281	184	9	12	276	11	270	7.24e-06	44.7	984	tailspike depolymerase	780	tailspike depolymerase	Same	0.29	0.36	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_41	LIT_033_KL22_PROTEIN_48	21.908	283	184	10	12	278	11	272	9.8e-06	43.9	984	tailspike depolymerase	744	tailspike depolymerase	Same	0.29	0.38	0.29	Cterminal variation	False
LIT_016_KL61_PROTEIN_42	LIT_128_KL10_PROTEIN_50	28.522	291	173	13	4	280	3	272	8.79e-17	77.8	547	tailspike depolymerase	512	tailspike depolymerase	Same	0.53	0.57	0.53	Cterminal variation	False
LIT_016_KL61_PROTEIN_42	LIT_037_KL106_PROTEIN_43	26.498	317	199	12	6	313	5	296	1.13e-13	68.2	547	tailspike depolymerase	536	tailspike depolymerase	Same	0.58	0.59	0.58	Cterminal variation	False
LIT_016_KL61_PROTEIN_42	LIT_036_KL106_PROTEIN_45	25.868	317	201	11	6	313	5	296	4.85e-13	66.2	547	tailspike depolymerase	536	tailspike depolymerase	Same	0.58	0.59	0.58	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_011_KL2_PROTEIN_22	78.599	257	46	3	1	251	1	254	2.4399999999999997e-106	342.0	793	tailspike depolymerase	907	tailspike depolymerase	Same	0.32	0.28	0.28	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_006_KL13KL2_PROTEIN_63	77.821	257	48	3	1	251	1	254	8.28e-106	341.0	793	tailspike depolymerase	907	tailspike depolymerase	Same	0.32	0.28	0.28	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_012_KL2_PROTEIN_32	77.821	257	48	3	1	251	1	254	9.57e-106	340.0	793	tailspike depolymerase	907	tailspike depolymerase	Same	0.32	0.28	0.28	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_109_KL2_PROTEIN_23	77.821	257	48	3	1	251	1	254	1.08e-105	340.0	793	tailspike depolymerase	907	tailspike depolymerase	Same	0.32	0.28	0.28	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_111_KL2_PROTEIN_23	77.043	257	50	3	1	251	1	254	2.5699999999999997e-104	337.0	793	tailspike depolymerase	907	tailspike depolymerase	Same	0.32	0.28	0.28	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_014_KL2_PROTEIN_2	77.043	257	50	3	1	251	1	254	2.91e-104	337.0	793	tailspike depolymerase	907	tailspike depolymerase	Same	0.32	0.28	0.28	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_036_KL63_PROTEIN_49	63.88	299	95	5	1	298	1	287	8.8e-102	329.0	793	tailspike depolymerase	883	tailspike depolymerase	Same	0.38	0.34	0.34	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_105_KL63_PROTEIN_22	64.214	299	94	5	1	298	1	287	9.56e-102	329.0	793	tailspike depolymerase	883	tailspike depolymerase	Same	0.38	0.34	0.34	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_018_KL28_PROTEIN_7	73.664	262	53	4	1	256	1	252	2.7e-98	317.0	793	tailspike depolymerase	742	tailspike depolymerase	Same	0.33	0.35	0.33	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_035_KL24_PROTEIN_2	67.537	268	77	3	1	266	1	260	2.33e-94	306.0	793	tailspike depolymerase	762	tailspike depolymerase	Same	0.34	0.35	0.34	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_107_KL64_PROTEIN_24	69.091	275	61	4	1	275	1	251	5.89e-93	307.0	793	tailspike depolymerase	952	tailspike depolymerase	Same	0.35	0.29	0.29	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_013_KL2_PROTEIN_22	41.031	485	238	10	1	462	1	460	1.1900000000000001e-85	283.0	793	tailspike depolymerase	763	tailspike depolymerase	Same	0.61	0.64	0.61	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_104_KL2_PROTEIN_24	41.031	485	238	10	1	462	1	460	1.2100000000000001e-85	283.0	793	tailspike depolymerase	763	tailspike depolymerase	Same	0.61	0.64	0.61	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_119_Kn_PROTEIN_25	59.627	322	95	9	1	305	1	304	4.15e-83	279.0	793	tailspike depolymerase	894	L-shaped tail fiber-like	Different	0.41	0.36	0.36	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_112_KL53_PROTEIN_24	57.857	280	113	3	1	279	1	276	1.84e-81	274.0	793	tailspike depolymerase	852	tailspike depolymerase	Same	0.35	0.33	0.33	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_028_KL51_PROTEIN_300	30.285	492	305	15	191	664	582	1053	1.15e-52	193.0	793	tailspike depolymerase	1179	tailspike depolymerase	Same	0.62	0.42	0.42	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_001_Kn_PROTEIN_558	26.282	312	196	13	196	489	104	399	4.67e-11	60.8	793	tailspike depolymerase	702	tailspike depolymerase	Same	0.39	0.44	0.39	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_080_KL11KL57_PROTEIN_46	22.535	355	227	14	190	518	266	598	1.97e-05	42.7	793	tailspike depolymerase	875	tailspike depolymerase	Same	0.45	0.41	0.41	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_029_KL54_PROTEIN_555	25.449	334	181	20	195	490	98	401	3.31e-05	42.0	793	tailspike depolymerase	715	tailspike depolymerase	Same	0.42	0.47	0.42	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	LIT_100_KL13_PROTEIN_10	22.841	359	248	10	202	551	18	356	0.000653	37.7	793	tailspike depolymerase	575	tailspike depolymerase	Same	0.45	0.62	0.45	Cterminal variation	False
LIT_017_KL140_PROTEIN_44	REC_030_KL56KN3_PROTEIN_42	22.654	309	186	13	239	500	68	370	0.001	37.0	793	tailspike depolymerase	678	tailspike depolymerase	Same	0.39	0.46	0.39	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	REC_011_KL2_PROTEIN_22	71.479	284	70	3	1	277	1	280	2.99e-120	378.0	742	tailspike depolymerase	907	tailspike depolymerase	Same	0.38	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	REC_006_KL13KL2_PROTEIN_63	71.127	284	71	3	1	277	1	280	1.22e-119	376.0	742	tailspike depolymerase	907	tailspike depolymerase	Same	0.38	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	REC_012_KL2_PROTEIN_32	71.127	284	71	3	1	277	1	280	1.27e-119	376.0	742	tailspike depolymerase	907	tailspike depolymerase	Same	0.38	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	LIT_109_KL2_PROTEIN_23	71.127	284	71	3	1	277	1	280	1.29e-119	376.0	742	tailspike depolymerase	907	tailspike depolymerase	Same	0.38	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	LIT_111_KL2_PROTEIN_23	70.423	284	73	3	1	277	1	280	1.0100000000000001e-118	374.0	742	tailspike depolymerase	907	tailspike depolymerase	Same	0.38	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	REC_014_KL2_PROTEIN_2	70.07	284	74	3	1	277	1	280	1.03e-117	371.0	742	tailspike depolymerase	907	tailspike depolymerase	Same	0.38	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	LIT_105_KL63_PROTEIN_22	69.784	278	74	5	1	277	1	269	3.62e-99	321.0	742	tailspike depolymerase	883	tailspike depolymerase	Same	0.37	0.31	0.31	Cterminal variation	False
LIT_018_KL28_PROTEIN_7	REC_036_KL63_PROTEIN_49	69.784	278	74	5	1	277	1	269	4.41e-99	321.0	742	tailspike depolymerase	883	tailspike depolymerase	Same	0.37	0.31	0.31	Cterminal variation	False
LIT_019_KL139_PROTEIN_32	REC_001_Kn_PROTEIN_558	25.234	428	263	14	113	530	68	448	1.55e-20	91.7	822	tailspike depolymerase	702	tailspike depolymerase	Same	0.52	0.61	0.52	Cterminal variation	False
LIT_019_KL139_PROTEIN_32	LIT_080_KL11KL57_PROTEIN_46	24.646	495	294	17	166	644	297	728	3.82e-18	84.0	822	tailspike depolymerase	875	tailspike depolymerase	Same	0.6	0.57	0.57	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_159	LIT_085_KL56_PROTEIN_47	23.323	313	189	12	79	361	263	554	9.33e-06	43.5	664	tailspike depolymerase	792	tailspike depolymerase	Same	0.47	0.4	0.4	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_159	LIT_087_KL82_PROTEIN_44	23.975	317	182	13	79	361	263	554	2.35e-05	42.4	664	tailspike depolymerase	792	tailspike depolymerase	Same	0.48	0.4	0.4	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_159	REC_030_KL56KN3_PROTEIN_41	23.438	320	180	13	79	361	263	554	5.71e-05	40.8	664	tailspike depolymerase	792	tailspike depolymerase	Same	0.48	0.4	0.4	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_160	LIT_076_KL45KL71_PROTEIN_115	81.107	307	51	1	1	307	1	300	6.92e-157	502.0	1531	TC10-like tail fiber in mydovirus - variant 1	1131	TC10-like tail fiber in mydovirus - variant 3	Different	0.2	0.27	0.2	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_160	LIT_075_KL18_PROTEIN_78	73.941	307	80	0	1	307	1	307	1.73e-145	461.0	1531	TC10-like tail fiber in mydovirus - variant 1	806	TC10-like tail fiber in mydovirus - variant 2	Different	0.2	0.38	0.2	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_160	LIT_074_KL24KL54KL58_PROTEIN_64	72.698	315	82	1	1	315	1	311	7.1e-143	462.0	1531	TC10-like tail fiber in mydovirus - variant 1	1092	TC12-like tail fiber in mydovirus	Different	0.21	0.29	0.21	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_160	LIT_073_KL23KL54KL58_PROTEIN_99	71.746	315	85	1	1	315	1	311	3.37e-141	458.0	1531	TC10-like tail fiber in mydovirus - variant 1	1092	TC12-like tail fiber in mydovirus	Different	0.21	0.29	0.21	Cterminal variation	False
LIT_020_KL103KL55_PROTEIN_160	REC_020_KL23_PROTEIN_50	71.429	315	86	1	1	315	1	311	9.17e-141	457.0	1531	TC10-like tail fiber in mydovirus - variant 1	1092	TC12-like tail fiber in mydovirus	Different	0.21	0.29	0.21	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	LIT_071_KL18KL60_PROTEIN_55	72.807	342	79	3	1	339	1	331	3.45e-158	480.0	854	tailspike depolymerase	901	tailspike depolymerase	Same	0.4	0.38	0.38	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	REC_028_KL51_PROTEIN_300	30.474	548	333	15	129	668	485	992	3.4399999999999997e-60	217.0	854	tailspike depolymerase	1179	tailspike depolymerase	Same	0.64	0.46	0.46	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	REC_001_Kn_PROTEIN_558	24.538	379	242	14	221	580	73	426	2.38e-15	75.1	854	tailspike depolymerase	702	tailspike depolymerase	Same	0.44	0.54	0.44	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	REC_029_KL54_PROTEIN_555	24.316	329	206	11	246	551	93	401	5.18e-12	64.3	854	tailspike depolymerase	715	tailspike depolymerase	Same	0.39	0.46	0.39	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	REC_030_KL56KN3_PROTEIN_42	26.95	282	157	11	260	500	34	307	7.36e-08	50.8	854	tailspike depolymerase	678	tailspike depolymerase	Same	0.33	0.42	0.33	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	LIT_085_KL56_PROTEIN_48	26.087	299	172	11	243	500	17	307	2.19e-06	45.8	854	tailspike depolymerase	678	tailspike depolymerase	Same	0.35	0.44	0.35	Cterminal variation	False
LIT_022_KL140_PROTEIN_10	LIT_046_KL16_PROTEIN_239	22.615	283	173	14	328	581	53	318	0.001	37.4	854	tailspike depolymerase	556	tailspike depolymerase	Same	0.33	0.51	0.33	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	LIT_071_KL18KL60_PROTEIN_55	73.099	342	78	3	1	339	1	331	1.6800000000000003e-157	479.0	854	tailspike depolymerase	901	tailspike depolymerase	Same	0.4	0.38	0.38	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	REC_028_KL51_PROTEIN_300	30.292	548	334	15	129	668	485	992	1.38e-59	215.0	854	tailspike depolymerase	1179	tailspike depolymerase	Same	0.64	0.46	0.46	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	REC_001_Kn_PROTEIN_558	24.138	377	246	13	221	580	73	426	3.93e-15	74.3	854	tailspike depolymerase	702	tailspike depolymerase	Same	0.44	0.54	0.44	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	REC_029_KL54_PROTEIN_555	24.316	329	206	11	246	551	93	401	9.04e-12	63.5	854	tailspike depolymerase	715	tailspike depolymerase	Same	0.39	0.46	0.39	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	REC_030_KL56KN3_PROTEIN_42	26.95	282	157	11	260	500	34	307	3.21e-08	52.0	854	tailspike depolymerase	678	tailspike depolymerase	Same	0.33	0.42	0.33	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	LIT_085_KL56_PROTEIN_48	26.087	299	172	11	243	500	17	307	9.72e-07	47.0	854	tailspike depolymerase	678	tailspike depolymerase	Same	0.35	0.44	0.35	Cterminal variation	False
LIT_023_KL140_PROTEIN_23	LIT_046_KL16_PROTEIN_239	22.615	283	173	14	328	581	53	318	0.001	37.4	854	tailspike depolymerase	556	tailspike depolymerase	Same	0.33	0.51	0.33	Cterminal variation	False
LIT_024_KL25_PROTEIN_97	LIT_037_KL106_PROTEIN_42	34.133	375	223	12	170	538	296	652	5.16e-46	169.0	657	tailspike depolymerase	778	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_024_KL25_PROTEIN_97	LIT_036_KL106_PROTEIN_44	34.133	375	223	12	170	538	296	652	6.699999999999999e-46	169.0	657	tailspike depolymerase	778	tailspike depolymerase	Same	0.57	0.48	0.48	Cterminal variation	False
LIT_025_KL25_PROTEIN_36	LIT_034_KL22_PROTEIN_51	37.727	440	261	8	128	557	261	697	1.8300000000000001e-72	243.0	633	tailspike depolymerase	744	tailspike depolymerase	Same	0.7	0.59	0.59	Cterminal variation	False
LIT_025_KL25_PROTEIN_36	LIT_033_KL22_PROTEIN_48	37.727	440	261	8	128	557	261	697	1.06e-71	241.0	633	tailspike depolymerase	744	tailspike depolymerase	Same	0.7	0.59	0.59	Cterminal variation	False
LIT_025_KL25_PROTEIN_36	LIT_037_KL106_PROTEIN_42	32.615	371	229	10	151	514	296	652	6.06e-41	154.0	633	tailspike depolymerase	778	tailspike depolymerase	Same	0.59	0.48	0.48	Cterminal variation	False
LIT_025_KL25_PROTEIN_36	LIT_036_KL106_PROTEIN_44	32.615	371	229	10	151	514	296	652	7.02e-41	154.0	633	tailspike depolymerase	778	tailspike depolymerase	Same	0.59	0.48	0.48	Cterminal variation	False
LIT_026_KL102KL149_PROTEIN_33	LIT_113_KL46_PROTEIN_23	33.813	278	158	7	985	1238	644	919	1.4000000000000002e-31	128.0	1240	tailspike depolymerase with fiber-like elements	927	tailspike depolymerase with fiber-like elements	Same	0.22	0.3	0.22	Cterminal variation	False
LIT_026_KL102KL149_PROTEIN_33	REC_029_KL54_PROTEIN_558	33.447	293	159	11	960	1240	508	776	1.59e-29	121.0	1240	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase with fiber-like elements	Same	0.24	0.38	0.24	Cterminal variation	False
LIT_026_KL102KL149_PROTEIN_33	REC_001_Kn_PROTEIN_561	32.423	293	162	10	960	1240	508	776	8.45e-29	119.0	1240	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase with fiber-like elements	Same	0.24	0.38	0.24	Cterminal variation	False
LIT_026_KL102KL149_PROTEIN_33	REC_017_KL20KL27KL7_PROTEIN_150	33.818	275	138	9	998	1240	916	1178	7.93e-26	110.0	1240	tailspike depolymerase with fiber-like elements	1180	tailspike depolymerase with fiber-like elements	Same	0.22	0.23	0.22	Cterminal variation	False
LIT_028_KL102KL149_PROTEIN_53	LIT_113_KL46_PROTEIN_23	34.173	278	157	7	985	1238	644	919	2.5600000000000004e-32	130.0	1240	tailspike depolymerase with fiber-like elements	927	tailspike depolymerase with fiber-like elements	Same	0.22	0.3	0.22	Cterminal variation	False
LIT_028_KL102KL149_PROTEIN_53	REC_029_KL54_PROTEIN_558	33.788	293	158	11	960	1240	508	776	2.99e-30	124.0	1240	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase with fiber-like elements	Same	0.24	0.38	0.24	Cterminal variation	False
LIT_028_KL102KL149_PROTEIN_53	REC_001_Kn_PROTEIN_561	32.765	293	161	10	960	1240	508	776	1.9800000000000002e-29	121.0	1240	tailspike depolymerase with fiber-like elements	779	tailspike depolymerase with fiber-like elements	Same	0.24	0.38	0.24	Cterminal variation	False
LIT_028_KL102KL149_PROTEIN_53	REC_017_KL20KL27KL7_PROTEIN_150	34.545	275	136	9	998	1240	916	1178	1.9500000000000002e-26	112.0	1240	tailspike depolymerase with fiber-like elements	1180	tailspike depolymerase with fiber-like elements	Same	0.22	0.23	0.22	Cterminal variation	False
LIT_030_KL136_PROTEIN_20	LIT_089_KL36KL42_PROTEIN_48	23.27	318	213	10	282	581	331	635	4.41e-09	54.7	772	tailspike depolymerase	868	tailspike depolymerase	Same	0.41	0.37	0.37	Cterminal variation	False
LIT_031_KL47_PROTEIN_46	LIT_040_KL22_PROTEIN_48	69.373	271	70	3	1	260	1	269	6.92e-127	385.0	530	HRP29 tail-like variant 1	791	tailspike depolymerase	Different	0.51	0.34	0.34	Cterminal variation	False
LIT_031_KL47_PROTEIN_46	LIT_061_KL25_PROTEIN_59	69.118	272	71	3	1	261	1	270	3.5699999999999996e-126	383.0	530	HRP29 tail-like variant 1	793	tailspike depolymerase	Different	0.51	0.34	0.34	Cterminal variation	False
LIT_031_KL47_PROTEIN_46	REC_008_KL13KL2_PROTEIN_49	69.373	271	70	3	1	260	1	269	7.329999999999999e-126	382.0	530	HRP29 tail-like variant 1	791	tailspike depolymerase	Different	0.51	0.34	0.34	Cterminal variation	False
